Miejsce;5_km_sec;finish_sec;age;gender
1763.0;1454.0;6385;35;F
1762.0;1458.0;6385;29;F
1764.0;1445.0;6386;29;M
1766.0;1413.0;6386;38;M
1765.0;1494.0;6386;29;M
1767.0;1521.0;6387;47;M
1768.0;1495.0;6387;39;M
1769.0;1300.0;6388;26;M
1770.0;1553.0;6389;26;M
1771.0;1493.0;6389;49;M
1772.0;1416.0;6389;37;M
1774.0;1443.0;6390;47;M
1773.0;1484.0;6390;48;M
1775.0;1522.0;6392;48;M
1777.0;1464.0;6393;36;M
1778.0;1507.0;6393;37;M
1776.0;1519.0;6393;49;M
1779.0;1502.0;6394;49;M
1780.0;1452.0;6394;22;M
1782.0;1435.0;6395;34;M
1781.0;1467.0;6395;38;M
1783.0;1541.0;6396;44;M
1785.0;1445.0;6396;37;M
1784.0;1441.0;6396;22;M
1787.0;1498.0;6397;48;M
1788.0;1495.5;6397;26;M
1786.0;1493.0;6397;45;M
1789.0;1447.0;6398;37;M
1790.0;1465.0;6399;41;M
1791.0;1514.0;6399;45;M
1793.0;1410.0;6399;37;F
1792.0;1492.0;6399;35;M
1796.0;1443.0;6400;22;F
1794.0;1429.0;6400;30;M
1795.0;1442.0;6400;39;M
1797.0;1458.0;6401;48;M
1800.0;1475.0;6401;40;M
1799.0;1452.0;6401;40;M
1798.0;1484.0;6401;45;M
1802.0;1470.0;6402;38;M
1801.0;1418.0;6402;40;M
1803.0;1472.0;6404;46;M
1805.0;1449.0;6405;45;M
1804.0;1491.0;6405;37;M
1806.0;1466.0;6405;51;M
1807.0;1455.0;6406;38;M
1809.0;1459.0;6406;47;M
1808.0;1536.0;6406;40;M
1812.0;1378.0;6408;49;M
1813.0;1427.0;6408;45;M
1810.0;1468.0;6408;40;M
1811.0;1508.0;6408;42;M
1815.0;1463.0;6409;46;M
1814.0;1494.0;6409;25;F
1816.0;1467.0;6409;44;M
1818.0;1447.0;6410;45;M
1817.0;1365.0;6410;35;M
1819.0;1516.0;6410;27;M
1820.0;1377.0;6412;43;M
1821.0;1364.0;6413;35;M
1822.0;1477.0;6414;42;M
1823.0;1429.0;6415;31;M
1824.0;1483.0;6415;34;M
1825.0;1407.0;6416;30;F
1826.0;1556.0;6417;62;M
1828.0;1460.0;6418;39;F
1827.0;1638.0;6418;26;M
1829.0;1423.0;6418;20;M
1830.0;1476.0;6420;48;M
1831.0;1518.0;6421;36;M
1832.0;1417.0;6422;61;M
1834.0;1503.0;6422;34;M
1835.0;1460.0;6422;44;M
1833.0;1525.0;6422;35;M
1836.0;1483.0;6423;45;M
1837.0;1491.0;6423;49;M
1838.0;1484.0;6424;48;M
1839.0;1443.0;6427;40;M
1840.0;1588.0;6427;43;M
1841.0;1482.0;6427;32;M
1842.0;1465.5;6428;35;M
1844.0;1449.0;6428;41;M
1843.0;1517.0;6428;46;M
1849.0;1483.0;6429;42;M
1846.0;1466.0;6429;56;F
1847.0;1484.0;6429;42;M
1848.0;1471.0;6429;54;M
1845.0;1497.0;6429;27;M
1850.0;1556.0;6430;51;F
1852.0;1495.0;6430;63;M
1851.0;1463.0;6430;58;M
1853.0;1475.0;6430;39;M
1854.0;1491.0;6430;30;F
1856.0;1458.0;6431;41;F
1855.0;1445.0;6431;41;M
1857.0;1549.0;6431;32;M
1858.0;1501.0;6431;25;M
1861.0;1466.0;6432;48;M
1859.0;1582.0;6432;19;M
1862.0;1555.0;6432;44;M
1860.0;1461.0;6432;33;M
1863.0;1474.0;6433;42;M
1864.0;1438.0;6434;51;M
1865.0;1476.0;6434;65;M
1867.0;1553.0;6435;46;M
1866.0;1447.0;6435;39;M
1868.0;1450.0;6435;31;M
1871.0;1530.0;6436;30;M
1870.0;1509.0;6436;34;M
1869.0;1436.0;6436;49;M
1875.0;1544.0;6437;43;M
1873.0;1378.0;6437;39;F
1876.0;1452.0;6437;42;M
1877.0;1544.0;6437;45;M
1872.0;1489.0;6437;37;M
1874.0;1527.0;6437;33;M
1879.0;1494.0;6438;29;F
1881.0;1484.0;6438;30;F
1880.0;1422.0;6438;47;M
1878.0;1469.0;6438;52;M
1882.0;1515.0;6439;45;M
1883.0;1452.0;6439;30;M
1884.0;1457.0;6440;51;M
1885.0;1483.0;6440;49;M
1887.0;1616.0;6440;41;M
1886.0;1545.0;6440;50;M
1889.0;1451.0;6441;43;F
1888.0;1462.0;6441;58;M
1893.0;1449.0;6442;35;M
1894.0;1498.0;6442;40;M
1892.0;1477.0;6442;27;M
1891.0;1471.0;6442;27;M
1890.0;1499.0;6442;43;F
1895.0;1403.0;6443;58;M
1896.0;1393.0;6443;43;M
1898.0;1400.0;6444;51;M
1897.0;1473.0;6444;34;M
1899.0;1607.0;6445;24;M
1900.0;1434.0;6446;44;M
1901.0;1430.0;6447;37;M
1902.0;1488.0;6447;39;F
1903.0;1498.0;6448;49;M
1904.0;1450.0;6448;40;M
1905.0;1451.0;6450;38;M
1906.0;1453.0;6451;27;M
1907.0;1506.0;6452;29;M
1908.0;1488.0;6452;50;F
1910.0;1362.0;6452;40;M
1909.0;1489.0;6452;50;M
1911.0;1504.0;6453;33;F
1913.0;1517.0;6454;39;M
1914.0;1540.0;6454;27;M
1912.0;1436.0;6454;37;M
1918.0;1462.0;6456;48;M
1915.0;1492.0;6456;33;M
1919.0;1438.0;6456;48;M
1917.0;1576.0;6456;45;M
1916.0;1498.0;6456;36;M
1921.0;1609.0;6457;48;M
1920.0;1466.0;6457;56;M
1924.0;1463.0;6458;55;M
1922.0;1353.0;6458;32;M
1926.0;1482.0;6458;24;M
