Miejsce;5_km_sec;finish_sec;age;gender
879.0;1391.0;5913;68;M
880.0;1347.0;5914;39;F
881.0;1340.0;5915;34;M
882.0;1335.0;5916;31;M
883.0;1364.0;5917;36;M
884.0;1413.0;5917;29;M
885.0;1324.0;5918;31;M
886.0;1413.0;5920;46;M
889.0;1417.0;5921;37;M
888.0;1344.0;5921;30;M
887.0;1404.0;5921;52;M
890.0;1401.0;5924;53;M
891.0;1397.0;5924;39;M
894.0;1399.0;5925;34;M
893.0;1387.0;5925;32;M
892.0;1378.0;5925;22;M
895.0;1402.0;5926;59;M
896.0;1352.0;5926;35;M
898.0;1401.0;5927;43;M
897.0;1410.0;5927;26;M
899.0;1382.0;5928;54;M
901.0;1342.0;5928;36;M
900.0;1382.0;5928;37;M
903.0;1410.0;5929;31;M
902.0;1333.0;5929;30;M
904.0;1449.0;5929;22;M
905.0;1446.0;5931;27;M
907.0;1348.0;5932;20;M
906.0;1396.0;5932;33;F
908.0;1266.0;5933;31;M
909.0;1411.0;5934;49;M
911.0;1344.0;5934;27;M
910.0;1389.0;5934;40;M
913.0;1420.0;5935;41;M
912.0;1377.0;5935;40;M
915.0;1412.0;5936;21;M
914.0;1394.0;5936;30;M
916.0;1342.0;5937;28;M
917.0;1402.0;5939;38;F
918.0;1337.0;5940;33;M
919.0;1419.0;5940;27;M
920.0;1372.0;5941;42;M
922.0;1413.0;5942;50;M
921.0;1420.0;5942;33;M
924.0;1265.0;5943;48;M
923.0;1357.0;5943;38;M
926.0;1442.0;5944;26;M
925.0;1343.0;5944;26;M
928.0;1420.0;5944;29;M
929.0;1425.0;5944;35;M
930.0;1310.0;5944;43;M
927.0;1399.0;5944;36;M
931.0;1397.0;5945;49;M
932.0;1385.0;5945;69;M
933.0;1383.0;5945;36;M
934.0;1379.0;5946;38;M
936.0;1421.0;5947;29;M
935.0;1397.0;5947;44;M
938.0;1391.0;5948;52;M
937.0;1302.0;5948;35;M
939.0;1421.0;5948;34;M
940.0;1338.0;5949;42;M
941.0;1414.0;5949;40;M
942.0;1338.0;5950;44;M
943.0;1463.0;5950;49;M
946.0;1397.0;5951;33;F
944.0;1411.0;5951;46;M
945.0;1390.0;5951;43;M
951.0;1402.0;5954;38;M
949.0;1390.0;5954;46;M
948.0;1412.0;5954;24;M
947.0;1414.0;5954;49;M
950.0;1412.0;5954;46;M
954.0;1336.0;5955;29;M
958.0;1354.0;5955;39;M
955.0;1335.0;5955;31;M
956.0;1394.0;5955;30;M
957.0;1443.0;5955;38;M
952.0;1357.0;5955;29;M
953.0;1408.0;5955;42;M
962.0;1415.0;5956;52;M
959.0;1402.0;5956;43;M
963.0;1421.0;5956;46;M
964.0;1367.0;5956;42;M
961.0;1465.0;5956;35;M
960.0;1296.0;5956;44;M
969.0;1386.0;5957;41;M
967.0;1399.0;5957;42;M
965.0;1413.0;5957;44;M
966.0;1414.0;5957;35;M
968.0;1406.0;5957;33;M
970.0;1395.0;5958;36;F
971.0;1394.0;5959;50;M
972.0;1413.0;5960;57;M
973.0;1467.0;5961;52;M
977.0;1394.0;5962;34;M
976.0;1343.0;5962;39;M
975.0;1388.0;5962;33;F
974.0;1315.0;5962;39;M
978.0;1377.0;5963;44;M
979.0;1261.0;5964;47;M
984.0;1450.0;5965;34;M
981.0;1438.0;5965;25;M
980.0;1368.0;5965;34;M
983.0;1454.0;5965;29;M
982.0;1382.0;5965;45;M
985.0;1419.0;5965;39;M
986.0;1436.0;5965;26;F
987.0;1363.0;5966;27;M
988.0;1334.0;5967;59;M
989.0;1419.0;5968;47;M
991.0;1374.0;5968;36;F
990.0;1374.0;5968;44;M
993.0;1417.0;5969;37;M
992.0;1441.0;5969;22;F
994.0;1423.0;5969;29;M
997.0;1412.0;5970;26;M
995.0;1394.0;5970;33;M
996.0;1384.0;5970;39;M
998.0;1415.0;5971;29;M
1001.0;1408.0;5971;46;M
1000.0;1425.0;5971;31;F
999.0;1421.0;5971;33;M
1002.0;1406.0;5971;47;M
1003.0;1429.0;5972;36;M
1005.0;1421.0;5973;46;M
1006.0;1438.0;5973;38;M
1004.0;1392.0;5973;57;M
1007.0;1429.0;5974;56;M
1009.0;1343.0;5975;53;M
1010.0;1401.0;5975;23;M
1008.0;1404.0;5975;46;M
1011.0;1486.0;5975;46;M
1012.0;1408.0;5976;42;M
1013.0;1397.0;5976;42;M
1014.0;1393.0;5977;42;M
1017.0;1343.0;5978;52;M
1016.0;1402.0;5978;41;M
1015.0;1279.0;5978;26;M
1018.0;1382.0;5978;42;M
1019.0;1422.0;5979;27;M
1020.0;1363.0;5980;52;M
1023.0;1423.0;5981;38;M
1021.0;1424.0;5981;31;M
1022.0;1380.0;5981;36;M
1025.0;1362.0;5982;48;M
1024.0;1379.0;5982;31;M
1026.0;1387.0;5982;43;M
1027.0;1395.0;5983;39;M
1028.0;1438.0;5983;25;M
1029.0;1463.0;5983;36;M
1031.0;1320.0;5984;41;M
1030.0;1406.0;5984;41;M
1032.0;1396.0;5986;37;M
1034.0;1406.0;5986;50;M
1033.0;1421.0;5986;30;F
1036.0;1380.0;5987;37;M
1035.0;1411.0;5987;40;M
1038.0;1439.0;5988;30;M
1042.0;1371.0;5988;48;M
1039.0;1393.0;5988;48;M
1040.0;1398.0;5988;38;M
1041.0;1422.0;5988;36;M
1037.0;1403.0;5988;37;M
1043.0;1423.0;5989;32;M
1044.0;1414.0;5989;47;F
1045.0;1396.0;5990;40;M
1048.0;1417.0;5992;39;M
1046.0;1428.0;5992;43;F
1047.0;1376.0;5992;29;M
1049.0;1393.0;5993;43;M
1052.0;1404.0;5994;41;M
1053.0;1391.0;5994;26;M
1050.0;1340.0;5994;30;M
1051.0;1416.0;5994;48;F
1056.0;1437.0;5995;38;M
1055.0;1454.0;5995;41;M
1054.0;1431.0;5995;38;M
1060.0;1381.0;5996;28;M
1057.0;1393.0;5996;40;M
1058.0;1410.0;5996;33;M
1059.0;1306.0;5996;27;M
1061.0;1370.0;5997;44;M
1062.0;1462.0;5998;24;M
1063.0;1396.0;5998;27;F
1064.0;1404.0;5999;29;M
1065.0;1426.0;6000;45;M
1066.0;1374.0;6001;34;M
1067.0;1407.0;6001;26;M
1068.0;1395.0;6002;43;M
1070.0;1469.0;6003;33;M
1072.0;1429.0;6003;39;M
1071.0;1413.0;6003;40;M
1069.0;1411.0;6003;55;M
1074.0;1413.0;6004;44;M
1073.0;1423.0;6004;46;M
1075.0;1452.0;6005;25;M
1076.0;1423.0;6006;29;M
1078.0;1426.0;6006;44;M
1077.0;1352.0;6006;34;M
1079.0;1342.0;6007;63;M
1080.0;1392.0;6008;38;M
1083.0;1397.0;6009;22;F
1081.0;1371.0;6009;41;M
1082.0;1425.0;6009;28;M
1084.0;1487.0;6009;38;F
1085.0;1407.0;6010;31;M
1086.0;1394.0;6010;44;F
1087.0;1419.0;6011;42;F
1088.0;1428.0;6011;40;M
1092.0;1371.0;6012;44;M
1090.0;1378.0;6012;53;M
1089.0;1424.0;6012;26;M
1091.0;1388.0;6012;40;M
1093.0;1411.0;6013;26;F
1095.0;1444.0;6013;46;M
1094.0;1413.0;6013;41;M
1096.0;1346.0;6016;31;M
1099.0;1374.0;6017;49;M
1097.0;1412.0;6017;46;M
1098.0;1336.0;6017;43;M
1101.0;1377.0;6018;36;M
1100.0;1482.0;6018;35;M
1102.0;1387.0;6019;44;M
1103.0;1451.0;6020;45;M
1105.0;1414.5;6021;30;M
1104.0;1378.0;6021;29;F
1106.0;1371.0;6022;29;M
1107.0;1385.0;6022;52;M
1109.0;1372.0;6023;41;M
1108.0;1454.0;6023;32;M
1110.0;1428.0;6025;48;M
1111.0;1442.0;6026;48;M
1113.0;1314.0;6026;38;M
1114.0;1453.0;6026;30;F
1112.0;1476.0;6026;29;M
1115.0;1363.0;6027;49;M
1116.0;1346.0;6027;52;M
1117.0;1353.0;6028;34;F
1118.0;1404.0;6028;42;M
1122.0;1405.0;6029;37;M
1120.0;1407.0;6029;31;M
1121.0;1427.0;6029;26;M
1119.0;1420.0;6029;45;M
1123.0;1421.0;6030;57;M
1124.0;1420.0;6031;50;M
1127.0;1447.0;6032;30;M
1126.0;1415.0;6032;43;M
1125.0;1339.0;6032;35;M
1128.0;1470.0;6034;39;M
1129.0;1413.0;6034;38;M
1130.0;1471.0;6034;26;M
1131.0;1453.0;6036;42;M
1132.0;1340.0;6036;24;M
1134.0;1439.0;6036;41;M
1133.0;1394.0;6036;45;M
1135.0;1408.0;6037;44;M
1136.0;1463.0;6037;30;M
1137.0;1382.0;6037;28;M
1138.0;1395.0;6038;55;M
1139.0;1462.0;6039;36;M
1140.0;1418.0;6040;37;M
1141.0;1397.0;6040;46;M
1142.0;1389.0;6040;52;M
1145.0;1388.0;6041;54;M
1143.0;1347.0;6041;43;M
1144.0;1463.0;6041;26;M
1147.0;1390.0;6043;47;M
1146.0;1421.0;6043;43;M
1148.0;1467.0;6044;41;M
1151.0;1419.0;6045;43;M
1150.0;1494.0;6045;45;M
1149.0;1441.0;6045;27;M
1153.0;1392.0;6046;47;M
1152.0;1427.0;6046;52;M
1156.0;1391.0;6046;61;M
1155.0;1442.0;6046;35;M
1154.0;1370.0;6046;40;M
1157.0;1371.0;6047;37;M
1161.0;1343.0;6048;45;F
1159.0;1412.0;6048;45;M
1158.0;1414.0;6048;33;F
1160.0;1377.0;6048;47;M
1162.0;1491.0;6049;41;M
1163.0;1418.0;6049;49;M
1164.0;1407.0;6049;48;M
1168.0;1318.0;6050;32;M
1166.0;1339.0;6050;40;M
1165.0;1352.0;6050;19;M
1167.0;1416.0;6050;41;M
1171.0;1277.0;6051;44;M
1172.0;1477.0;6051;48;M
1169.0;1375.0;6051;52;M
1170.0;1436.0;6051;33;M
1174.0;1452.0;6052;25;M
1173.0;1397.0;6052;34;M
1178.0;1397.0;6054;45;M
1176.0;1448.0;6054;36;F
1179.0;1470.0;6054;26;M
1175.0;1435.0;6054;28;F
1177.0;1416.0;6054;53;M
1181.0;1449.0;6055;27;M
1180.0;1388.0;6055;32;F
1182.0;1396.0;6055;36;M
1183.0;1404.0;6055;31;M
1185.0;1425.0;6056;41;F
1184.0;1377.0;6056;37;M
1187.0;1431.0;6057;46;M
1186.0;1378.0;6057;41;M
1188.0;1436.0;6058;41;M
1190.0;1398.0;6060;25;F
1189.0;1448.0;6060;28;F
1191.0;1342.0;6061;53;M
1192.0;1457.0;6062;28;M
1195.0;1424.0;6062;33;M
1194.0;1451.0;6062;29;M
1193.0;1407.0;6062;31;M
1197.0;1399.0;6063;33;M
1196.0;1389.0;6063;31;M
1198.0;1426.0;6064;39;M
1199.0;1460.0;6064;34;F
1200.0;1471.0;6065;40;M
1203.0;1459.0;6066;35;M
1202.0;1335.0;6066;37;M
1201.0;1447.0;6066;38;M
1204.0;1324.0;6067;43;M
1205.0;1406.0;6067;43;F
1206.0;1450.0;6068;45;M
1207.0;1409.0;6068;40;M
1208.0;1444.0;6069;49;M
1209.0;1414.0;6070;44;M
1210.0;1404.0;6071;29;M
1211.0;1434.0;6072;63;M
1212.0;1446.0;6073;49;M
1215.0;1470.0;6075;34;F
1214.0;1350.0;6075;28;M
1213.0;1411.0;6075;32;M
1217.0;1459.0;6076;36;M
1216.0;1457.0;6076;45;M
1219.0;1377.0;6078;48;M
1218.0;1409.0;6078;53;M
1220.0;1444.0;6078;42;M
1222.0;1399.0;6079;51;M
1221.0;1433.0;6079;29;M
1223.0;1342.0;6080;51;M
1225.0;1428.0;6081;25;M
1224.0;1413.0;6081;30;F
1226.0;1365.0;6082;42;M
1229.0;1385.0;6082;51;M
1228.0;1430.0;6082;26;M
1227.0;1470.0;6082;44;M
1230.0;1457.0;6083;42;M
1231.0;1451.0;6084;28;M
1232.0;1392.0;6084;51;M
1233.0;1387.0;6084;39;M
1234.0;1429.0;6085;33;M
1235.0;1517.0;6085;33;M
1237.0;1419.0;6086;32;F
1236.0;1315.0;6086;37;M
1240.0;1405.0;6087;30;M
1239.0;1406.0;6087;39;M
1238.0;1386.0;6087;35;M
1241.0;1507.0;6089;29;M
1242.0;1425.0;6089;30;M
1243.0;1376.0;6089;39;M
1245.0;1475.0;6090;36;M
1244.0;1377.0;6090;24;F
1247.0;1538.0;6092;50;M
1248.0;1438.0;6092;38;M
1249.0;1460.0;6092;35;M
1246.0;1520.0;6092;45;M
1250.0;1449.0;6092;42;M
1251.0;1503.0;6093;30;M
1254.0;1352.0;6093;45;M
1253.0;1420.0;6093;40;M
1252.0;1430.0;6093;44;M
1255.0;1444.0;6093;33;M
1256.0;1357.0;6095;34;M
1258.0;1285.0;6096;41;M
1257.0;1504.0;6096;57;M
1260.0;1446.0;6097;34;M
1259.0;1445.0;6097;47;M
1262.0;1356.0;6098;36;M
1261.0;1485.0;6098;38;M
1263.0;1447.0;6099;28;M
1265.0;1422.0;6100;41;M
1264.0;1462.0;6100;34;M
1266.0;1347.0;6100;26;M
1267.0;1453.0;6100;28;M
1268.0;1439.0;6101;49;M
1270.0;1455.0;6102;28;F
1269.0;1419.0;6102;37;M
1271.0;1422.0;6102;34;M
1272.0;1392.0;6103;41;M
1273.0;1410.0;6104;51;M
1274.0;1384.0;6104;55;M
1275.0;1457.0;6105;28;M
1276.0;1509.0;6105;51;M
1277.0;1377.0;6105;46;M
1278.0;1396.5;6106;35;M
1279.0;1416.0;6107;48;M
1282.0;1461.0;6107;33;F
1281.0;1406.0;6107;34;M
1280.0;1417.0;6107;54;M
1283.0;1472.0;6108;21;M
1284.0;1388.0;6108;26;M
1286.0;1442.0;6109;45;M
1285.0;1510.0;6109;32;M
1287.0;1406.0;6113;45;M
1288.0;1490.0;6114;54;M
1291.0;1405.0;6115;48;M
1289.0;1428.0;6115;31;F
1290.0;1433.0;6115;42;F
1292.0;1433.0;6116;34;M
1293.0;1384.0;6116;24;M
1294.0;1463.0;6117;37;M
1296.0;1429.0;6118;45;M
1295.0;1281.0;6118;43;M
1298.0;1493.0;6118;44;M
1297.0;1449.0;6118;36;M
1299.0;1400.0;6121;44;M
1300.0;1482.0;6121;27;F
1301.0;1483.0;6122;23;M
1302.0;1462.0;6123;28;M
1303.0;1408.0;6123;33;M
1304.0;1320.0;6124;47;M
1305.0;1505.0;6124;34;M
1307.0;1414.0;6126;44;M
1306.0;1544.0;6126;25;M
1308.0;1433.0;6127;43;M
1310.0;1424.0;6128;50;M
1309.0;1410.0;6128;42;M
1311.0;1460.0;6129;28;M
1314.0;1434.0;6130;31;M
1312.0;1508.0;6130;43;M
1313.0;1418.0;6130;54;M
1315.0;1480.0;6131;31;M
1317.0;1299.0;6131;44;M
1316.0;1375.0;6131;31;M
1319.0;1331.0;6132;27;M
1318.0;1452.0;6132;22;F
1320.0;1339.0;6133;27;M
1323.0;1454.0;6136;32;M
1322.0;1474.0;6136;32;F
1321.0;1452.0;6136;39;M
1324.0;1251.0;6139;50;M
1325.0;1237.0;6139;37;M
1326.0;1423.0;6140;27;M
1327.0;1419.0;6140;35;M
1328.0;1442.0;6142;28;M
1332.0;1433.0;6144;37;M
1330.0;1481.0;6144;43;M
1329.0;1413.0;6144;47;M
1331.0;1427.0;6144;42;M
1333.0;1451.0;6145;42;M
1334.0;1448.0;6146;36;F
1336.0;1417.0;6146;49;M
1335.0;1375.0;6146;30;M
1338.0;1457.0;6147;28;M
1339.0;1421.0;6147;30;F
1340.0;1419.0;6147;37;M
1337.0;1419.0;6147;25;M
1341.0;1277.0;6148;29;M
1342.0;1424.0;6149;32;M
1343.0;1397.0;6149;34;M
1345.0;1297.0;6150;23;F
1344.0;1465.0;6150;49;M
1347.0;1600.0;6151;39;M
1346.0;1418.0;6151;53;M
1348.0;1444.0;6153;40;M
1349.0;1547.0;6154;31;M
1350.0;1477.0;6155;49;M
1351.0;1407.0;6155;46;M
1352.0;1274.0;6156;42;M
1353.0;1466.0;6157;44;M
1354.0;1327.0;6157;39;M
1355.0;1485.0;6158;29;M
1356.0;1485.0;6158;27;M
1357.0;1457.0;6158;45;M
1359.0;1390.0;6159;45;M
1358.0;1443.0;6159;40;M
1361.0;1448.0;6159;39;M
1362.0;1265.0;6159;36;M
1360.0;1411.0;6159;22;F
1363.0;1449.0;6160;48;M
1365.0;1519.0;6160;46;M
1366.0;1389.0;6160;52;M
1364.0;1458.0;6160;62;M
1368.0;1426.0;6161;43;M
1367.0;1359.0;6161;37;M
1370.0;1434.0;6162;42;M
1369.0;1440.0;6162;52;M
1371.0;1412.0;6162;56;M
1372.0;1361.0;6163;37;F
1373.0;1300.0;6163;19;M
1374.0;1478.0;6164;45;M
1377.0;1455.0;6166;41;M
1376.0;1489.0;6166;22;M
1375.0;1420.0;6166;45;M
1378.0;1471.0;6167;36;F
1382.0;1499.0;6168;45;M
1379.0;1311.0;6168;38;M
1380.0;1471.0;6168;25;M
1381.0;1519.0;6168;48;M
1384.0;1370.0;6169;44;F
1385.0;1416.0;6169;47;M
1383.0;1473.0;6169;54;M
1386.0;1404.0;6170;32;M
1387.0;1484.0;6171;51;M
1388.0;1387.0;6171;39;F
1389.0;1544.0;6171;38;M
1390.0;1458.0;6172;51;M
1391.0;1329.0;6173;34;M
1392.0;1407.0;6174;33;M
1393.0;1405.0;6174;33;M
1394.0;1494.0;6175;41;M
1396.0;1421.0;6175;44;M
1395.0;1514.0;6175;40;M
1399.0;1487.0;6177;51;F
1398.0;1419.0;6177;36;M
1397.0;1453.0;6177;40;M
1400.0;1478.0;6177;65;M
1401.0;1393.0;6179;43;M
1402.0;1394.0;6179;49;M
1403.0;1479.0;6180;49;M
1404.0;1478.0;6180;38;M
1406.0;1501.0;6182;47;M
1405.0;1361.0;6182;45;M
1408.0;1448.0;6183;36;M
1407.0;1435.0;6183;53;M
1409.0;1438.0;6184;34;M
1410.0;1417.0;6186;31;F
1411.0;1344.0;6186;23;M
1412.0;1468.0;6186;41;M
1413.0;1495.0;6187;18;M
1415.0;1348.0;6187;46;M
1416.0;1515.0;6187;51;M
1414.0;1486.0;6187;22;M
1417.0;1454.0;6190;29;M
1418.0;1450.0;6191;34;M
1419.0;1381.0;6191;46;M
1420.0;1349.0;6193;33;M
1421.0;1413.0;6195;53;M
1422.0;1487.0;6196;38;M
1423.0;1495.0;6197;28;M
1425.0;1407.0;6198;42;M
1426.0;1425.0;6198;38;M
1427.0;1437.0;6198;42;M
1424.0;1486.0;6198;43;M
1429.0;1494.0;6198;31;M
1428.0;1444.0;6198;42;M
1432.0;1387.0;6199;30;M
1430.0;1422.0;6199;23;M
1431.0;1315.0;6199;40;M
1435.0;1482.0;6200;33;M
1433.0;1421.0;6200;33;M
1434.0;1403.0;6200;34;F
1436.0;1335.0;6201;35;M
1438.0;1425.0;6202;37;F
1439.0;1421.0;6202;22;F
1437.0;1513.0;6202;35;M
1440.0;1501.0;6202;33;M
1441.0;1346.0;6203;50;M
1443.0;1547.0;6204;31;M
1442.0;1477.0;6204;30;M
1444.0;1507.0;6206;46;M
1445.0;1505.0;6208;37;M
1446.0;1638.0;6208;42;M
1447.0;1464.0;6208;27;M
1448.0;1437.0;6209;41;M
1451.0;1458.0;6210;51;M
1455.0;1450.0;6210;31;F
1449.0;1429.0;6210;40;F
1450.0;1401.0;6210;46;M
1454.0;1480.0;6210;37;M
1452.0;1427.0;6210;45;F
1453.0;1401.0;6210;28;M
1457.0;1368.0;6211;36;M
1458.0;1437.0;6211;43;M
1456.0;1451.0;6211;46;M
1459.0;1452.0;6211;45;M
1460.0;1451.0;6212;36;M
1461.0;1460.0;6212;37;M
1462.0;1441.0;6213;45;M
1464.0;1582.0;6213;50;M
1463.0;1389.0;6213;45;M
1468.0;1290.0;6214;36;M
1466.0;1416.0;6214;34;F
1465.0;1490.0;6214;49;M
1467.0;1408.0;6214;31;M
1469.0;1428.0;6215;32;M
1470.0;1368.0;6215;46;M
1471.0;1448.0;6215;27;M
1472.0;1511.0;6216;44;M
1474.0;1399.0;6217;45;F
1473.0;1497.0;6217;34;M
1476.0;1442.0;6218;30;M
1477.0;1517.0;6218;36;M
1475.0;1461.0;6218;33;M
1480.0;1491.0;6219;45;M
1481.0;1604.0;6219;27;M
1478.0;1475.0;6219;34;M
1479.0;1525.0;6219;32;M
1482.0;1439.0;6220;35;M
1484.0;1464.0;6220;65;M
1483.0;1437.0;6220;46;F
1485.0;1486.0;6221;48;M
1488.0;1491.0;6221;40;F
1487.0;1421.0;6221;29;M
1489.0;1449.0;6221;22;M
1486.0;1293.0;6221;24;M
1491.0;1414.0;6222;28;F
1490.0;1482.0;6222;37;M
1492.0;1483.0;6223;34;F
1494.0;1347.0;6223;35;M
1493.0;1442.0;6223;38;F
1496.0;1388.0;6224;55;M
1495.0;1439.0;6224;64;M
1498.0;1535.0;6225;37;M
1500.0;1441.0;6225;45;M
1499.0;1437.0;6225;24;M
1497.0;1513.0;6225;42;M
1502.0;1422.0;6226;26;M
1501.0;1471.0;6226;18;M
1505.0;1442.0;6228;38;M
1503.0;1472.0;6228;45;M
1504.0;1488.0;6228;31;F
1506.0;1426.0;6228;34;M
1507.0;1428.0;6229;36;M
1508.0;1466.0;6229;50;M
1509.0;1520.0;6231;51;M
1510.0;1466.0;6233;36;M
1511.0;1452.0;6233;48;M
1512.0;1453.0;6233;22;M
1513.0;1408.0;6233;34;M
1514.0;1509.0;6233;33;M
1515.0;1484.0;6234;34;M
1516.0;1399.0;6235;38;M
1518.0;1428.0;6236;42;M
1517.0;1459.0;6236;37;M
1519.0;1428.0;6238;19;M
1521.0;1441.0;6238;36;M
1520.0;1293.0;6238;29;M
1523.0;1445.0;6238;44;M
1522.0;1432.0;6238;41;M
1525.0;1460.0;6239;43;M
1524.0;1510.0;6239;37;M
1527.0;1493.0;6239;29;M
1526.0;1483.0;6239;35;M
1528.0;1494.0;6240;42;M
1530.0;1477.0;6240;48;M
1529.0;1412.0;6240;52;M
1531.0;1495.0;6240;47;M
1533.0;1358.0;6241;19;M
1532.0;1520.0;6241;61;M
1535.0;1461.0;6242;34;M
1534.0;1500.0;6242;33;M
1537.0;1440.0;6243;46;M
1536.0;1462.0;6243;42;M
1539.0;1371.0;6244;37;M
1538.0;1460.0;6244;36;M
1541.0;1503.0;6245;29;F
1542.0;1442.0;6245;43;M
1540.0;1492.0;6245;69;M
1546.0;1465.0;6247;38;M
1544.0;1563.0;6247;29;M
1545.0;1511.0;6247;24;M
1547.0;1477.0;6247;55;M
1543.0;1475.0;6247;51;M
1551.0;1399.0;6248;35;M
1548.0;1444.0;6248;43;M
1553.0;1423.0;6248;27;M
1552.0;1487.0;6248;50;M
1550.0;1400.0;6248;32;M
1549.0;1581.0;6248;42;M
1557.0;1471.0;6249;35;M
1555.0;1477.0;6249;34;M
1556.0;1443.0;6249;35;F
1558.0;1431.0;6249;47;M
1559.0;1500.0;6249;40;M
1554.0;1502.0;6249;32;M
1561.0;1418.0;6250;24;M
1560.0;1502.0;6250;35;M
1562.0;1512.0;6251;25;M
1563.0;1485.0;6251;63;M
1564.0;1463.0;6252;29;M
1566.0;1437.0;6253;45;F
1565.0;1411.0;6253;30;M
1567.0;1556.0;6253;30;M
1570.0;1414.0;6254;44;M
1569.0;1508.0;6254;41;M
1568.0;1409.0;6254;29;M
1573.0;1489.0;6255;35;F
1571.0;1453.0;6255;30;M
1572.0;1373.0;6255;32;M
1574.0;1442.0;6256;33;M
1576.0;1577.0;6256;53;M
1575.0;1493.0;6256;38;M
1580.0;1436.0;6257;41;M
1579.0;1404.0;6257;25;M
1577.0;1523.0;6257;39;M
1578.0;1396.0;6257;45;M
1581.0;1472.0;6258;43;M
1582.0;1482.0;6259;43;M
1583.0;1420.0;6259;18;M
1584.0;1465.0;6260;29;F
1585.0;1468.0;6260;36;M
1586.0;1465.0;6261;38;M
1588.0;1481.0;6261;50;M
1587.0;1477.0;6261;49;M
1589.0;1424.0;6261;45;M
1590.0;1429.0;6262;28;M
1591.0;1504.0;6263;50;M
1593.0;1502.0;6264;44;M
1592.0;1482.0;6264;30;F
1594.0;1481.0;6265;69;M
1595.0;1480.0;6265;51;M
1596.0;1495.0;6266;33;M
1597.0;1368.0;6266;48;M
1598.0;1483.0;6268;31;M
1600.0;1434.0;6268;46;M
1599.0;1465.0;6268;35;M
1604.0;1405.0;6269;47;M
1601.0;1472.0;6269;30;M
1602.0;1481.0;6269;47;M
1603.0;1452.0;6269;24;M
1605.0;1484.0;6270;41;M
1606.0;1435.0;6272;47;M
1607.0;1450.0;6272;50;M
1609.0;1426.0;6273;40;F
1611.0;1520.0;6273;29;M
1608.0;1424.0;6273;18;F
1610.0;1512.0;6273;38;M
1612.0;1397.0;6274;25;M
1613.0;1452.0;6274;43;M
1618.0;1470.0;6275;38;F
1616.0;1522.0;6275;34;M
1614.0;1496.0;6275;52;M
1617.0;1555.0;6275;32;M
1615.0;1500.0;6275;45;M
1619.0;1438.0;6275;46;F
1621.0;1499.0;6276;31;M
1620.0;1542.0;6276;29;M
1623.0;1498.0;6276;41;M
1622.0;1500.0;6276;51;M
1624.0;1461.0;6278;47;M
1627.0;1463.0;6278;25;M
1625.0;1443.0;6278;38;M
1626.0;1468.0;6278;44;M
1628.0;1402.0;6280;39;M
1632.0;1467.0;6281;62;M
1630.0;1394.0;6281;34;M
1633.0;1465.0;6281;34;M
1631.0;1523.0;6281;40;M
1629.0;1445.0;6281;45;M
1634.0;1448.0;6282;29;M
1635.0;1480.0;6282;43;F
1637.0;1566.0;6282;31;M
1636.0;1560.0;6282;22;F
1638.0;1436.0;6283;34;M
1639.0;1446.0;6284;54;M
1642.0;1478.0;6285;51;M
1641.0;1459.0;6285;43;M
1640.0;1502.0;6285;40;M
1645.0;1483.0;6286;37;M
1646.0;1456.0;6286;35;M
1647.0;1464.0;6286;40;M
1643.0;1448.0;6286;36;F
1644.0;1470.0;6286;21;M
1649.0;1425.0;6287;45;M
1648.0;1561.0;6287;40;M
1653.0;1515.0;6288;32;F
1650.0;1413.0;6288;56;M
1651.0;1505.0;6288;32;M
1652.0;1556.0;6288;26;M
1658.0;1413.0;6289;67;M
1657.0;1417.0;6289;26;M
1656.0;1471.0;6289;37;M
1654.0;1452.0;6289;38;M
1655.0;1500.0;6289;29;M
1659.0;1499.0;6290;30;M
1660.0;1446.0;6290;42;M
1662.0;1480.0;6290;50;M
1663.0;1471.0;6290;49;M
1661.0;1470.0;6290;43;M
1664.0;1475.0;6290;42;M
1668.0;1508.0;6291;37;M
1670.0;1511.0;6291;60;M
1671.0;1471.0;6291;31;M
1665.0;1479.0;6291;56;M
1667.0;1486.0;6291;49;M
1669.0;1341.0;6291;26;M
1666.0;1486.0;6291;43;M
1672.0;1485.0;6292;39;M
1673.0;1441.0;6292;44;M
1674.0;1496.0;6292;32;M
1675.0;1521.0;6292;24;M
1677.0;1476.0;6293;36;M
1679.0;1504.0;6293;20;M
1678.0;1460.0;6293;35;M
1676.0;1508.0;6293;39;M
1680.0;1484.0;6294;29;M
1682.0;1435.0;6294;37;M
1681.0;1513.0;6294;25;M
1684.0;1479.0;6295;39;M
1683.0;1488.0;6295;43;M
1685.0;1502.0;6295;39;M
1686.0;1534.0;6295;42;F
1688.0;1450.0;6296;35;M
1687.0;1490.0;6296;27;M
1691.0;1402.0;6297;52;M
1689.0;1439.0;6297;47;M
1690.0;1467.0;6297;35;F
1692.0;1421.0;6298;47;M
1694.0;1485.0;6299;40;M
1693.0;1380.0;6299;32;M
1699.0;1415.0;6300;35;M
1695.0;1348.0;6300;37;M
1696.0;1474.0;6300;44;M
1697.0;1513.0;6300;45;M
1698.0;1508.0;6300;19;M
1700.0;1501.0;6301;47;M
1702.0;1491.0;6301;50;M
1701.0;1511.0;6301;32;F
1704.0;1499.0;6302;32;F
1703.0;1524.0;6302;43;M
1705.0;1460.0;6302;34;M
1708.0;1542.0;6304;29;M
1707.0;1500.0;6304;43;M
